position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181980;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620864
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181979;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620861
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181975;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620859
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181970;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620862
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181969;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620868
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181964;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620866
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181960;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620863
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181959;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620855
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181958;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620856
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181957;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620858
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181950;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620857
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181949;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620871
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181946;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620860
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181944;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620870
ГП34;;P3-2;СДВ-SMART;Ex-И-1171-02-ЭП1-t16-025-16,0 МПа-42+НАRT-К04-П-КБуст/БКН2-10//СК(ДИ)/М20-09Г2С;Преобразователь давления измерительный;61936-15;001594;2021;0;Па;16;ГП34;60;14.10.2022;Годен;С-ДУС/14-10-2022/196300931
ГП34;;P1-2;СДВ-SMART;Ex-И-1161-02-ЭП1-t16-025-4,00МПа-42+НАRT-К04-П-КБуст/БКН2-10//СК(ДИ)/М20-09Г2С;Преобразователь давления измерительный;61936-15;001563;2021;0;Па;4;ГП34;60;14.02.2022;Годен;С-ДУС/14-10-2022/198630525
ГП34;;P1-1;СДВ-SMART;Ex-И-1161-02-ЭП1-t16-025-4,00МПа-42+НАRT-К04-П-КБуст/БКН2-10//СК(ДИ)/М20-09Г2С;Преобразователь давления измерительный;61936-15;001495;2021;0;Па;4;ГП34;60;14.10.2022;Годен;С-ДУС/14-10-2022/198630526
ГП28;Разделители и расходные емкости метанола;PT 413/1;СДВ-SMART;Ex-ИВ-1320-01-ЭП1-t16-025-±3,15кПа-42+HART-К04-П-КБуст/БКН2-Н/СК(ДД)/М20-09Г2С*2 АГБР.406239.010ТУ;Преобразователь давления измерительный;61935-15;001229;2021;-3,15;Па;3,15;ГП28;60;29.09.2022;Годен;С-ДУС/29-09-2022/191642442
ГП16;Манифольдная резервуарного парка стабильного конденсата;РТ 704/3;СДВ-SMART;Ex-ИB-1320;Преобразователь давления измерительный;61935-15;001228;2021;-3,15;Па;3,15;ГП16;60;22.09.2022;Годен;С-ДУС/22-09-2022/190334893
ГП61;;;СДВ-SMART;none;Преобразователь давления измерительный;61935-15;001208;2021;0;Па;1,6;ГП61;60;19.09.2022;Годен;С-ДУС/19-09-2022/190228136
ГП4;Емкости аварийная и дренажная ВМР и конденсата; РТ 221;СДВ-SMART;Ex-И-1161- 02-ЭП1-t16-025-1,60МПа-42+НАRТ-К04-П -КБуст/БКН2-10//СК(ДИ )/М20-09Г2С АГБР.406239.010ТУ;Преобразователь давления измерительный;61936-15;001207;2021;0;Па;1,6;ГП4;60;19.09.2022;Годен;С-ДУС/19-09-2022/190228139
ГП61;;;СДВ-SMART;Ех-И-1161-02-ЭП1-t16-025-6,00МПа-42+HART-К04-П-КБуст/БКН2-10//СК(ДИ)/М20-09Г2С;Преобразователь давления измерительный;61936-15;001206;2021;0;Па;6;ГП61;60;19.09.2022;Годен;С-ДУС/19-09-2022/190228140
ГП36;Установка вертикальных факелов и горизонтального факела;PT 504A;СДВ-SMART;Ex-И-1161-02-ЭП1-t16-025-6,00МПа-42+НАRT-К04-П-КБуст/БКН2-10//СК(ДИ)/М20-09Г2С АГБР.406239.010ТУ;Преобразователь давления измерительный;61936-15;001205;2021;0;Па;6;ГП36;60;19.09.2022;Годен;С-ДУС/19-09-2022/190228141
ГП20;Резервуарный парк метанола;PT 604/1;СДВ-SMART;Ех-ИВ-1320- 01-ЭП1-t16-025-+3,15кПа-42+НАRТ-К04-П-КБуст/БКН2-Н/СК(ДД)/М20-09Г2С*2 АГБР.406239.010ТУ;Преобразователь давления измерительный;61935-15;001204;2021;0;Па;3,15;ГП20;60;29.09.2022;Годен;С-ДУС/29-09-2022/191642443
