position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
куст 206;МОС3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204210;2021;4244;м^(3)/ч;37562;ЭПУ №21041139;24;28.03.2023;Годен;С-ГХЮ/28-03-2023/239500050
куст 206;МОС3;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;126;2021;-50;°С ;50;куст 206;60;01.01.1990;Годен;Нет данных
куст 206;МОС3;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;124;2021;-50;°С ;50;куст 206;60;01.01.1990;Годен;Нет данных
куст 206;МОС3;КГС; ТСПУ;031С/ХТ;Преобразователи температуры программируемые;46611-16;117;2021;-50;°С ;50;куст 206;60;01.01.1990;Годен;Нет данных
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016640;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661724
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016586;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661722
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016564;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661723
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016636;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661727
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016653;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661726
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016616;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661725
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016669;2021;0;Па;25;куст 206;36;20.02.2023;Годен; С-ГХЮ/20-02-2023/231661721
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016677;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661719
куст 206;МОС3;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37529-18;1K016672;2021;0;Па;25;куст 206;36;20.02.2023;Годен;С-ГХЮ/20-02-2023/231661720
куст 206;МОС3;КГС;Метран;286-05;Преобразователи температуры;23410-13;2580551;2021;-50;°С ;200;куст 206;60;02.06.2021;Годен;С-ДАВ/02-06-2021/68075489 
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697026;2021;0;Па;68;куст 206;60;09.02.2021;Годен;С-ДАВ/09-02-2021/36047955
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697024;2021;0;Па;68;куст 206;60;09.02.2021;Годен;С-ДАВ/09-02-2021/36048186
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6176228;2021;0;Па;40;куст 206;60;11.02.2021;Годен;С-ДАВ/11-02-2021/37137374 
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697310;2021;0;Па;68;куст 206;60;10.02.2021;Годен;С-ДАВ/10-02-2021/36549655 
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1696505;2021;0;Па;68;куст 206;60;08.02.2021;Годен;С-ДАВ/08-02-2021/35056713
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6175903;2021;0;Па;40;куст 206;60;09.02.2021;Годен; С-ДАВ/09-02-2021/36047758 
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6176328;2021;0;Па;4;куст 206;60;15.02.2021;Годен;С-ДАВ/15-02-2021/37823968
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6176096;2021;0;Па;40;куст 206;60;11.02.2021;Годен;С-ДАВ/11-02-2021/37137362 
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697640;2021;0;Па;68;куст 206;60;15.02.2021;Годен; С-ДАВ/15-02-2021/37823948 
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697339;2021;0;Па;68;куст 206;60;12.02.2021;Годен;С-ДАВ/12-02-2021/37341555
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6175894;2021;0;Па;40;куст 206;60;09.02.2021;Годен;С-ДАВ/09-02-2021/36048244
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6176094;2021;0;Па;40;куст 206;60;11.02.2021;Годен; С-ДАВ/11-02-2021/37137341
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6176320;2021;0;Па;4;куст 206;60;15.02.2021;Годен;С-ДАВ/15-02-2021/37625907 
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6177504;2021;0;Па;40;куст 206;60;04.03.2021;Годен; С-ДАВ/04-03-2021/43827181
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697305;2021;0;Па;68;куст 206;60;10.02.2021;Годен;С-ДАВ/10-02-2021/36549590
куст 206;МОС3;КГС;Метран;150TGR;Датчик давления;32854-13;1697025;2021;0;Па;68;куст 206;60;09.02.2021;Годен;С-ДАВ/09-02-2021/36060508
куст 206;МОС3;КГС;Метран;150TG;Преобразователь давления;32854-13;6177511;2021;0;Па;40;куст 206;60;04.03.2021;Годен; С-ДАВ/04-03-2021/43827366
куст 206;МОС3;КГС;ПМП;ПМП-062;Преобразователи магнитные поплавковые;24715-14;156211;2021;0,15;м;6;куст 206;48;02.04.2021;Годен;С-ДРР/02-04-2021/53328735
куст 206;МОС3;КГС; ЭЛЕМЕР;АИР-30МExd;Преобразователи давления измерительные ;67954-17;10218272;2024;0;Па;60;куст 206;60;23.01.2024;Годен;С-ВСП/23-01-2024/311098315
куст 206;Расход газа на факел;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304238;2021;4244;м^(3)/ч;37562;куст 206;12;31.03.2023;Годен;С-ГХЮ/31-03-2023/235523244
куст 203;Скважина №1;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;716123001A03;2022;0;Па;40;куст 203;24;17.05.2022;Годен; С-ГГИ/17-05-2022/156694608
куст 202;Линия факела;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304300;2021;4244;м^(3)/ч;37562;ДП-019 №210210623, ДИ №210324876, ТПТ 1-4 100П №16126;24;23.03.2024;Годен;С-ГХЮ/23-03-2024/332524141
куст 202;СПИ факела;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RHV;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154197
куст 202;СПИ факела;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU54;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154196
куст 202;Скважна №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU2C;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154166
куст 202;Скважна №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972I7K9;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154167 
куст 202;Скважна №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU4N;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154165
куст 202;Скважна №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOK;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154164
куст 202;Скважна №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU3L;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154191
куст 202;Скважна №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972IYWJ;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154192
куст 202;Скважна №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU51;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154190
куст 202;Скважна №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972IYWR;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154189 
куст 202;Скважна №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOS;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154160
куст 202;Скважна №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOF;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154163
куст 202;Скважна №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972D80K;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154161
куст 202;Скважна №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOE;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154162
куст 202;Скважна №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOT;2021;0;Па;40;куст 202;24;14.01.2023;Годен;С-ГХЮ/14-01-2023/222154158 
куст 202;Скважна №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOH;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154157
куст 202;Скважна №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972D80O;2021;0;Па;40;куст 202;24;16.03.2021;Годен; С-ГПЕ/16-03-2021/44772124
куст 202;Скважна №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOI;2021;0;Па;40;куст 202;24;14.01.2023;Годен; С-ГХЮ/14-01-2023/222154156
куст 202;Скважна №5;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972FQ3T;2021;0;Па;40;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154132
куст 202;Скважна №5;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A63G;2021;0;Па;40;куст 202;24;15.01.2023;Годен; С-ГХЮ/15-01-2023/222154133
