position;location;teg;model;type;name;reg_number;serial_number;year;min_scale;max_scale;unit;mpi;previous_verification;result;certificate
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;530821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767318
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;520821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767317
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;510821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766941
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;508901;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766686
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;508900;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766398
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;500888;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766798
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;500886;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766260
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;500821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767313
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;490821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767312
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;480821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767311
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;470821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767310
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;460821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767316
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;448451;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767290
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;447930;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766626
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;447925;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766627
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;447922;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766399
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446923;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766134
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446920;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767291
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446917;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766304
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766272
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446766;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767342
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446760;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767348
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446757;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766206
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446755;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766193
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446751;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767332
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446750;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767353
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446749;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767346
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446748;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767350
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446744;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766226
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446540;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766136
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446538;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767292
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446536;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766802
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446534;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767296
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446532;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766269
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446530;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766805
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446523;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766265
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446520;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766303
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446510;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766264
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446506;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766305
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446503;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766132
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446499;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767293
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446495;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767294
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;446493;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767295
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;445761;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767351
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444808;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766637
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444495;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766177
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444494;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766158
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444493;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767329
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444492;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766165
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444491;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766705
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444490;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766183
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444486;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766712
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444483;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766711
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;444457;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766658
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;443972;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766202
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;443971;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766208
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;443967;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766191
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;443869;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767343
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;443565;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196767345
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;441775;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766638
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;441769;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766120
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;440821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766655
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;428741;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766683
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;428737;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766684
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;423638;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766682
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;420821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766934
БКТП;;;;МАК-ru;Трансформаторы тока измерительные;50244-18;410821;2022;5;6000;А;48;25.10.2022;Годен;С-БП/25-10-2022/196766931
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;406366;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912025
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;406365;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912024
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405676;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912023
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405674;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912022
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405672;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912021
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405671;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912020
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405670;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912019
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405669;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912018
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405668;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912017
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405667;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912016
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405666;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912015
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405665;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912041
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405664;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912040
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405663;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912039
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405662;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912038
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405661;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912037
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405657;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912036
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405656;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912035
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405655;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912034
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405654;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912033
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405651;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912056
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405650;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912055
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405647;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912052
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405646;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912051
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405643;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912050
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405642;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912049
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405641;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912048
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405640;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912047
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405639;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912046
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405638;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912045
БКТП;;;;ТС, ТСН, ТСМ, ТСВ;Трансформаторы тока ;26100-03;405637;2021;40;5000;А;48;26.10.2022;Годен;С-БП/26-10-2022/196912044
